ticker,gics_sector,start_date,end_date
EMBC,Small Cap Extended,2022-06-01,2022-08-01
EMBC,Small Cap Extended,2022-12-01,2023-06-01
ENB,Mid Cap Extended,2018-09-01,2026-02-01
ENIA,Small Cap Extended,2019-02-01,2019-05-01
ENIA,Small Cap Extended,2019-11-01,2020-08-01
ENLC,Small Cap Extended,2019-02-01,2019-11-01
ENLC,Small Cap Extended,2022-05-01,2025-03-01
ENLK,Small Cap Extended,2018-09-01,2019-03-01
ENOV,Small Cap Extended,2022-05-01,2025-11-01
ENR,Small Cap Extended,2018-09-01,2021-02-01
ENR,Small Cap Extended,2021-07-01,2021-12-01
ENR,Small Cap Extended,2022-10-01,2023-01-01
ENR,Small Cap Extended,2023-10-01,2024-02-01
ENR,Small Cap Extended,2024-11-01,2024-12-01
ENR,Small Cap Extended,2025-08-01,2025-09-01
ENSC,Small Cap Extended,2022-01-01,2022-04-01
ENTG,Mid Cap Extended,2018-09-01,2026-02-01
ENV,Small Cap Extended,2018-09-01,2025-01-01
ENVX,Mid Cap Extended,2021-12-01,2022-04-01
ENVX,Mid Cap Extended,2022-07-01,2026-02-01
EOLS,Small Cap Extended,2019-03-01,2019-09-01
EOSE,Mid Cap Extended,2021-02-01,2021-04-01
EOSE,Mid Cap Extended,2025-02-01,2025-03-01
EOSE,Mid Cap Extended,2025-05-01,2025-06-01
EOSE,Mid Cap Extended,2025-07-01,2026-02-01
EPC,Small Cap Extended,2018-09-01,2020-11-01
EPC,Small Cap Extended,2021-04-01,2021-07-01
EPC,Small Cap Extended,2022-11-01,2022-12-01
EPC,Small Cap Extended,2023-06-01,2023-07-01
EPC,Small Cap Extended,2023-08-01,2023-09-01
EPC,Small Cap Extended,2023-10-01,2023-11-01
EPD,Mid Cap Extended,2018-09-01,2026-02-01
EPR,Small Cap Extended,2018-09-01,2021-04-01
EPR,Small Cap Extended,2021-07-01,2021-09-01
EPR,Small Cap Extended,2022-03-01,2022-07-01
EPR,Small Cap Extended,2022-09-01,2023-01-01
EPR,Small Cap Extended,2023-08-01,2024-12-01
EPR,Small Cap Extended,2025-03-01,2026-02-01
EPRT,Small Cap Extended,2019-08-01,2020-08-01
EPRT,Small Cap Extended,2020-12-01,2021-01-01
EPRT,Small Cap Extended,2022-09-01,2023-01-01
EPRT,Small Cap Extended,2023-02-01,2026-02-01
EPZM,Small Cap Extended,2019-07-01,2019-10-01
EPZM,Small Cap Extended,2020-01-01,2020-10-01
EQH,Mid Cap Extended,2018-09-01,2026-02-01
EQM,Small Cap Extended,2018-09-01,2020-08-01
EQNR,Mid Cap Extended,2018-09-01,2026-02-01
EQX,Small Cap Extended,2020-06-01,2020-12-01
EQX,Small Cap Extended,2024-06-01,2024-08-01
EQX,Small Cap Extended,2024-11-01,2026-02-01
ERF,Small Cap Extended,2022-02-01,2023-07-01
ERF,Small Cap Extended,2023-08-01,2024-07-01
ERI,Mid Cap Extended,2018-09-01,2020-09-01
ERIC,Mid Cap Extended,2018-09-01,2023-06-01
ERIC,Mid Cap Extended,2023-07-01,2023-08-01
ERIC,Mid Cap Extended,2024-01-01,2024-05-01
ERIC,Mid Cap Extended,2024-06-01,2026-02-01
ERJ,Small Cap Extended,2018-09-01,2020-10-01
ERJ,Small Cap Extended,2021-04-01,2022-10-01
ERJ,Small Cap Extended,2023-04-01,2023-12-01
ERJ,Small Cap Extended,2024-01-01,2025-12-01
ESI,Small Cap Extended,2019-03-01,2026-02-01
ESIO,Small Cap Extended,2018-09-01,2019-03-01
ESMT,Small Cap Extended,2023-11-01,2024-03-01
ESNT,Small Cap Extended,2018-09-01,2021-12-01
ESNT,Small Cap Extended,2022-01-01,2023-01-01
ESNT,Small Cap Extended,2023-04-01,2026-02-01
ESPR,Small Cap Extended,2018-09-01,2021-03-01
ESRT,Small Cap Extended,2018-09-01,2020-01-01
ESRT,Small Cap Extended,2020-03-01,2020-10-01
ESRT,Small Cap Extended,2020-12-01,2021-02-01
ESTC,Mid Cap Extended,2018-12-01,2026-02-01
ESTE,Small Cap Extended,2022-07-01,2023-07-01
ESTE,Small Cap Extended,2023-09-01,2023-12-01
ET,Mid Cap Extended,2018-12-01,2020-04-01
ET,Mid Cap Extended,2021-03-01,2026-02-01
ETHZ,Small Cap Extended,2025-11-01,2025-12-01
ETNB,Small Cap Extended,2023-04-01,2024-01-01
ETNB,Small Cap Extended,2025-10-01,2025-12-01
ETOR,Small Cap Extended,2025-08-01,2026-02-01
ETRN,Small Cap Extended,2019-02-01,2020-04-01
ETRN,Small Cap Extended,2020-05-01,2021-05-01
ETRN,Small Cap Extended,2021-06-01,2023-05-01
ETRN,Small Cap Extended,2023-06-01,2024-09-01
ETWO,Small Cap Extended,2021-07-01,2022-05-01
ETWO,Small Cap Extended,2022-06-01,2022-07-01
EURN,Small Cap Extended,2020-04-01,2020-08-01
EURN,Small Cap Extended,2023-01-01,2023-06-01
EURN,Small Cap Extended,2023-11-01,2024-05-01
EVBG,Mid Cap Extended,2018-09-01,2023-02-01
EVBG,Mid Cap Extended,2024-03-01,2024-08-01
EVER,Small Cap Extended,2020-01-01,2020-12-01
EVFM,Small Cap Extended,2022-08-01,2022-09-01
EVGO,Small Cap Extended,2021-10-01,2022-12-01
EVGO,Small Cap Extended,2024-11-01,2025-01-01
EVH,Small Cap Extended,2018-09-01,2019-10-01
EVH,Small Cap Extended,2019-12-01,2020-04-01
EVH,Small Cap Extended,2020-09-01,2020-12-01
EVH,Small Cap Extended,2021-11-01,2022-01-01
EVH,Small Cap Extended,2022-06-01,2025-06-01
EVH,Small Cap Extended,2025-07-01,2025-11-01
EVR,Mid Cap Extended,2018-09-01,2026-02-01
EVRI,Small Cap Extended,2019-06-01,2019-07-01
EVRI,Small Cap Extended,2020-01-01,2020-04-01
EVRI,Small Cap Extended,2020-06-01,2021-02-01
EVRI,Small Cap Extended,2021-07-01,2021-10-01
EVRI,Small Cap Extended,2024-08-01,2024-11-01
EWBC,Mid Cap Extended,2018-09-01,2026-02-01
EWTX,Small Cap Extended,2024-10-01,2025-07-01
EXAS,Mid Cap Extended,2018-09-01,2026-02-01
EXEL,Mid Cap Extended,2018-09-01,2026-02-01
EXFY,Small Cap Extended,2022-02-01,2022-03-01
EXK,Small Cap Extended,2024-11-01,2024-12-01
EXK,Small Cap Extended,2025-08-01,2026-02-01
EXP,Mid Cap Extended,2018-09-01,2026-02-01
EXPI,Small Cap Extended,2020-09-01,2022-08-01
EXPI,Small Cap Extended,2023-07-01,2023-12-01
EXPR,Small Cap Extended,2018-09-01,2019-04-01
EXPR,Small Cap Extended,2021-02-01,2021-12-01
EXTR,Small Cap Extended,2018-09-01,2018-12-01
EXTR,Small Cap Extended,2019-02-01,2019-05-01
EXTR,Small Cap Extended,2022-11-01,2024-12-01
EXTR,Small Cap Extended,2025-10-01,2026-01-01
EYE,Small Cap Extended,2018-09-01,2024-12-01
EYE,Small Cap Extended,2025-06-01,2026-02-01
EYPT,Small Cap Extended,2024-01-01,2024-07-01
FAF,Small Cap Extended,2018-09-01,2026-02-01
FAMI,Small Cap Extended,2021-10-01,2022-02-01
FATE,Small Cap Extended,2019-01-01,2019-04-01
FATE,Small Cap Extended,2019-06-01,2023-07-01
FAZE,Small Cap Extended,2022-10-01,2022-11-01
FBIN,Mid Cap Extended,2023-01-01,2026-02-01
FBP,Small Cap Extended,2018-10-01,2019-12-01
FBP,Small Cap Extended,2020-03-01,2020-04-01
FBP,Small Cap Extended,2022-02-01,2023-02-01
FBP,Small Cap Extended,2023-11-01,2023-12-01
FBP,Small Cap Extended,2024-01-01,2024-04-01
FBP,Small Cap Extended,2024-09-01,2024-11-01
FBP,Small Cap Extended,2025-05-01,2025-07-01
FBR,Small Cap Extended,2018-09-01,2019-02-01
FCAU,Mid Cap Extended,2018-09-01,2021-03-01
FCEL,Mid Cap Extended,2019-12-01,2023-12-01
FCEL,Mid Cap Extended,2024-01-01,2024-04-01
FCEL,Mid Cap Extended,2024-05-01,2024-11-01
FCEL,Mid Cap Extended,2025-12-01,2026-02-01
FDC,Mid Cap Extended,2018-09-01,2019-09-01
FDMT,Small Cap Extended,2024-03-01,2024-06-01
FERG,Mid Cap Extended,2022-05-01,2026-02-01
FETH,Small Cap Extended,2024-10-01,2024-11-01
FETH,Small Cap Extended,2024-12-01,2026-02-01
FEYE,Mid Cap Extended,2018-09-01,2021-11-01
FGEN,Small Cap Extended,2018-09-01,2021-11-01
FGEN,Small Cap Extended,2023-02-01,2023-09-01
FHB,Small Cap Extended,2018-09-01,2021-01-01
FHB,Small Cap Extended,2023-05-01,2023-07-01
FHB,Small Cap Extended,2023-08-01,2023-09-01
FHI,Small Cap Extended,2020-03-01,2020-07-01
FHI,Small Cap Extended,2021-07-01,2021-09-01
FHI,Small Cap Extended,2022-03-01,2022-04-01
FHI,Small Cap Extended,2022-07-01,2025-12-01
FHN,Mid Cap Extended,2018-09-01,2026-02-01
FIBK,Small Cap Extended,2022-03-01,2023-10-01
FIBK,Small Cap Extended,2024-04-01,2024-06-01
FIBK,Small Cap Extended,2025-06-01,2025-09-01
FIBK,Small Cap Extended,2025-12-01,2026-02-01
FIGR,Mid Cap Extended,2025-12-01,2026-02-01
FIGS,Small Cap Extended,2021-08-01,2024-04-01
FIGS,Small Cap Extended,2024-05-01,2024-06-01
FIGS,Small Cap Extended,2024-08-01,2024-11-01
FIT,Mid Cap Extended,2018-09-01,2018-11-01
FIT,Mid Cap Extended,2018-12-01,2019-01-01
FIT,Mid Cap Extended,2019-02-01,2019-06-01
FIT,Mid Cap Extended,2019-11-01,2021-02-01
FIVE,Mid Cap Extended,2018-09-01,2026-02-01
FIVN,Mid Cap Extended,2018-09-01,2026-02-01
FLDM,Small Cap Extended,2019-08-01,2019-09-01
FLDM,Small Cap Extended,2020-08-01,2021-01-01
FLG,Mid Cap Extended,2024-12-01,2026-02-01
FLGC,Small Cap Extended,2021-09-01,2021-12-01
FLNC,Small Cap Extended,2022-01-01,2022-05-01
FLNC,Small Cap Extended,2022-10-01,2022-12-01
FLNC,Small Cap Extended,2023-02-01,2025-04-01
FLNC,Small Cap Extended,2025-07-01,2026-02-01
FLO,Small Cap Extended,2018-09-01,2021-01-01
FLO,Small Cap Extended,2021-07-01,2026-02-01
FLUT,Mid Cap Extended,2024-04-01,2026-02-01
FLWS,Small Cap Extended,2020-07-01,2021-05-01
FLWS,Small Cap Extended,2021-06-01,2021-07-01
FLYW,Small Cap Extended,2021-12-01,2022-04-01
FLYW,Small Cap Extended,2022-06-01,2024-11-01
FLYW,Small Cap Extended,2024-12-01,2025-11-01
FMCI,Small Cap Extended,2020-07-01,2020-12-01
FMX,Small Cap Extended,2018-09-01,2021-05-01
FMX,Small Cap Extended,2021-06-01,2026-02-01
FNB,Small Cap Extended,2018-09-01,2020-09-01
FNB,Small Cap Extended,2020-10-01,2021-01-01
FNB,Small Cap Extended,2021-06-01,2021-07-01
FNB,Small Cap Extended,2021-08-01,2026-02-01
FND,Mid Cap Extended,2018-09-01,2026-02-01
FNF,Mid Cap Extended,2018-09-01,2026-02-01
FNGR,Small Cap Extended,2022-11-01,2022-12-01
FNKO,Small Cap Extended,2018-10-01,2019-01-01
FNKO,Small Cap Extended,2019-05-01,2020-04-01
FNKO,Small Cap Extended,2021-04-01,2021-08-01
FNKO,Small Cap Extended,2022-09-01,2022-11-01
FNSR,Mid Cap Extended,2018-09-01,2019-11-01
FNV,Mid Cap Extended,2018-09-01,2026-02-01
FOCS,Small Cap Extended,2018-10-01,2019-01-01
FOCS,Small Cap Extended,2020-10-01,2020-11-01
FOCS,Small Cap Extended,2021-06-01,2021-10-01
FOCS,Small Cap Extended,2021-12-01,2022-04-01
FOCS,Small Cap Extended,2023-03-01,2023-10-01
FOE,Small Cap Extended,2018-12-01,2019-03-01
FOE,Small Cap Extended,2019-04-01,2019-07-01
FOE,Small Cap Extended,2020-04-01,2020-05-01
FOE,Small Cap Extended,2021-07-01,2021-09-01
FOLD,Small Cap Extended,2018-09-01,2021-07-01
FOLD,Small Cap Extended,2021-10-01,2026-02-01
FORG,Small Cap Extended,2021-12-01,2022-01-01
FORG,Small Cap Extended,2022-11-01,2023-05-01
FORM,Small Cap Extended,2020-01-01,2021-03-01
FORM,Small Cap Extended,2023-12-01,2025-08-01
FORM,Small Cap Extended,2025-11-01,2026-02-01
FOUR,Mid Cap Extended,2020-08-01,2026-02-01
FOXO,Small Cap Extended,2024-12-01,2025-03-01
FPRX,Small Cap Extended,2020-12-01,2021-03-01
FPRX,Small Cap Extended,2021-04-01,2021-06-01
FR,Small Cap Extended,2018-09-01,2026-02-01
FRAC,Small Cap Extended,2018-09-01,2019-03-01
FRAN,Small Cap Extended,2019-10-01,2020-01-01
FREY,Small Cap Extended,2022-10-01,2023-07-01
FREY,Small Cap Extended,2023-08-01,2023-10-01
FRGE,Small Cap Extended,2022-06-01,2022-09-01
FRMI,Mid Cap Extended,2025-12-01,2026-02-01
FRO,Small Cap Extended,2020-04-01,2020-07-01
FRO,Small Cap Extended,2022-09-01,2026-02-01
FROG,Small Cap Extended,2020-12-01,2022-04-01
FROG,Small Cap Extended,2022-07-01,2022-10-01
FROG,Small Cap Extended,2023-03-01,2026-02-01
FRPT,Mid Cap Extended,2019-06-01,2026-02-01
FRSH,Small Cap Extended,2021-12-01,2026-02-01
FRX,Small Cap Extended,2021-04-01,2021-06-01
FSCT,Small Cap Extended,2018-09-01,2020-10-01
FSK,Small Cap Extended,2023-12-01,2024-07-01
FSK,Small Cap Extended,2024-11-01,2024-12-01
FSK,Small Cap Extended,2025-01-01,2025-02-01
FSK,Small Cap Extended,2025-03-01,2025-08-01
FSK,Small Cap Extended,2025-09-01,2026-02-01
FSLY,Mid Cap Extended,2019-08-01,2024-12-01
FSLY,Mid Cap Extended,2025-01-01,2025-05-01
FSLY,Mid Cap Extended,2025-12-01,2026-02-01
FSM,Small Cap Extended,2020-07-01,2021-05-01
FSM,Small Cap Extended,2021-06-01,2021-08-01
FSM,Small Cap Extended,2024-06-01,2024-07-01
FSM,Small Cap Extended,2025-02-01,2025-03-01
FSM,Small Cap Extended,2025-04-01,2026-02-01
FSR,Mid Cap Extended,2020-12-01,2023-11-01
FTAI,Mid Cap Extended,2023-01-01,2026-02-01
FTCH,Mid Cap Extended,2018-12-01,2023-01-01
FTCH,Mid Cap Extended,2023-02-01,2023-04-01
FTCH,Mid Cap Extended,2023-07-01,2023-09-01
FTDR,Small Cap Extended,2018-12-01,2019-03-01
FTDR,Small Cap Extended,2019-04-01,2021-03-01
FTDR,Small Cap Extended,2021-12-01,2026-02-01
FTOC,Small Cap Extended,2021-03-01,2021-06-01
FTRE,Small Cap Extended,2023-09-01,2025-03-01
FUBO,Small Cap Extended,2021-01-01,2024-06-01
FUBO,Small Cap Extended,2024-10-01,2024-12-01
FUBO,Small Cap Extended,2025-02-01,2026-02-01
FULC,Mid Cap Extended,2021-09-01,2021-12-01
FULT,Small Cap Extended,2018-11-01,2019-09-01
FULT,Small Cap Extended,2019-12-01,2020-03-01
FULT,Small Cap Extended,2020-04-01,2020-07-01
FULT,Small Cap Extended,2023-04-01,2023-10-01
FULT,Small Cap Extended,2024-05-01,2025-07-01
FULT,Small Cap Extended,2025-09-01,2025-11-01
FUN,Small Cap Extended,2018-10-01,2018-11-01
FUN,Small Cap Extended,2019-09-01,2021-02-01
FUN,Small Cap Extended,2022-03-01,2022-06-01
FUN,Small Cap Extended,2024-08-01,2026-02-01
FUTU,Mid Cap Extended,2020-08-01,2026-02-01
FUV,Small Cap Extended,2020-12-01,2021-06-01
FUV,Small Cap Extended,2021-09-01,2021-10-01
FVAC,Small Cap Extended,2020-09-01,2020-11-01
FVRR,Small Cap Extended,2019-09-01,2019-10-01
FVRR,Small Cap Extended,2020-05-01,2024-09-01
FVRR,Small Cap Extended,2025-02-01,2025-04-01
FWONK,Mid Cap Extended,2018-09-01,2026-02-01
FYBR,Mid Cap Extended,2021-07-01,2022-04-01
FYBR,Mid Cap Extended,2022-06-01,2026-02-01
G,Small Cap Extended,2018-09-01,2026-02-01
GAN,Small Cap Extended,2020-07-01,2020-12-01
GAN,Small Cap Extended,2021-01-01,2021-05-01
GAP,Mid Cap Extended,2024-10-01,2026-02-01
GBDC,Small Cap Extended,2024-09-01,2024-10-01
GBT,Mid Cap Extended,2018-09-01,2022-11-01
GCI,Small Cap Extended,2019-01-01,2019-07-01
GCI,Small Cap Extended,2019-09-01,2020-03-01
GCT,Small Cap Extended,2024-02-01,2025-03-01
GCT,Small Cap Extended,2025-10-01,2025-11-01
GDI,Mid Cap Extended,2018-09-01,2020-04-01
GDOT,Small Cap Extended,2018-09-01,2021-05-01
GDOT,Small Cap Extended,2021-06-01,2021-08-01
GDRX,Mid Cap Extended,2020-12-01,2022-08-01
GDRX,Mid Cap Extended,2022-09-01,2022-10-01
GDRX,Mid Cap Extended,2022-11-01,2022-12-01
GDS,Mid Cap Extended,2018-09-01,2023-08-01
GDS,Mid Cap Extended,2024-10-01,2026-02-01
GEL,Small Cap Extended,2020-03-01,2020-04-01
GEMI,Small Cap Extended,2025-12-01,2026-02-01
GENI,Small Cap Extended,2021-07-01,2022-01-01
GENI,Small Cap Extended,2024-10-01,2025-03-01
GENI,Small Cap Extended,2025-04-01,2026-02-01
GEO,Small Cap Extended,2018-09-01,2018-12-01
GEO,Small Cap Extended,2019-01-01,2019-02-01
GEO,Small Cap Extended,2019-04-01,2021-10-01
GEO,Small Cap Extended,2022-10-01,2023-07-01
GEO,Small Cap Extended,2023-11-01,2026-02-01
GERN,Small Cap Extended,2018-09-01,2018-10-01
GES,Small Cap Extended,2018-09-01,2020-04-01
GES,Small Cap Extended,2020-05-01,2020-06-01
GES,Small Cap Extended,2023-10-01,2024-03-01
GES,Small Cap Extended,2024-04-01,2024-10-01
GEVO,Mid Cap Extended,2021-02-01,2022-01-01
GFAI,Mid Cap Extended,2023-05-01,2023-09-01
GFI,Mid Cap Extended,2019-11-01,2019-12-01
GFI,Mid Cap Extended,2020-01-01,2020-03-01
GFI,Mid Cap Extended,2020-05-01,2026-02-01
GFL,Small Cap Extended,2020-05-01,2020-07-01
GFL,Small Cap Extended,2020-09-01,2021-03-01
GFL,Small Cap Extended,2021-05-01,2026-02-01
GFS,Mid Cap Extended,2022-01-01,2026-02-01
GG,Mid Cap Extended,2018-09-01,2019-06-01
GGAL,Small Cap Extended,2018-09-01,2020-04-01
GGAL,Small Cap Extended,2024-02-01,2024-03-01
GGAL,Small Cap Extended,2024-05-01,2026-02-01
GGB,Small Cap Extended,2023-08-01,2023-09-01
GGG,Small Cap Extended,2018-09-01,2026-02-01
GGPI,Small Cap Extended,2021-12-01,2022-08-01
GH,Mid Cap Extended,2018-12-01,2026-02-01
GHVI,Small Cap Extended,2021-04-01,2021-06-01
GIII,Small Cap Extended,2018-09-01,2020-10-01
GIII,Small Cap Extended,2023-01-01,2023-04-01
GIII,Small Cap Extended,2024-01-01,2024-06-01
GIK,Small Cap Extended,2021-01-01,2021-04-01
GIL,Small Cap Extended,2018-09-01,2020-08-01
GIL,Small Cap Extended,2022-06-01,2022-09-01
GIL,Small Cap Extended,2022-10-01,2022-11-01
GIL,Small Cap Extended,2023-06-01,2023-07-01
GIL,Small Cap Extended,2023-08-01,2023-09-01
GIL,Small Cap Extended,2023-12-01,2026-02-01
GKOS,Small Cap Extended,2018-09-01,2026-02-01
GLBE,Small Cap Extended,2021-08-01,2026-02-01
GLNG,Small Cap Extended,2018-09-01,2020-06-01
GLNG,Small Cap Extended,2020-11-01,2020-12-01
GLNG,Small Cap Extended,2022-04-01,2026-02-01
GLOB,Mid Cap Extended,2018-09-01,2018-12-01
GLOB,Mid Cap Extended,2019-02-01,2026-02-01
GLPI,Small Cap Extended,2018-09-01,2026-02-01
GLUU,Small Cap Extended,2018-09-01,2019-09-01
GLUU,Small Cap Extended,2019-11-01,2021-06-01
GLXY,Mid Cap Extended,2025-08-01,2026-02-01
GMAB,Small Cap Extended,2020-06-01,2021-01-01
GMAB,Small Cap Extended,2022-05-01,2023-07-01
GMAB,Small Cap Extended,2023-08-01,2024-04-01
GMAB,Small Cap Extended,2024-11-01,2026-02-01
GMBL,Small Cap Extended,2021-05-01,2021-06-01
GMED,Mid Cap Extended,2018-09-01,2026-02-01
GMHI,Small Cap Extended,2020-11-01,2021-01-01
GNK,Small Cap Extended,2022-07-01,2022-08-01
GNL,Small Cap Extended,2023-11-01,2024-01-01
GNLN,Small Cap Extended,2024-11-01,2024-12-01
GNOG,Small Cap Extended,2021-03-01,2021-06-01
GNOG,Small Cap Extended,2021-09-01,2021-12-01
GNPX,Small Cap Extended,2020-03-01,2020-06-01
GNPX,Small Cap Extended,2024-11-01,2025-02-01
GNS,Mid Cap Extended,2023-02-01,2023-06-01
GNTX,Small Cap Extended,2018-09-01,2026-02-01
GNUS,Small Cap Extended,2020-06-01,2021-07-01
GO,Small Cap Extended,2019-09-01,2026-02-01
GOEV,Small Cap Extended,2021-02-01,2022-04-01
GOEV,Small Cap Extended,2022-08-01,2022-12-01
GOEV,Small Cap Extended,2023-03-01,2023-06-01
GOEV,Small Cap Extended,2023-08-01,2023-11-01
GOEV,Small Cap Extended,2024-04-01,2024-07-01
GOGO,Small Cap Extended,2019-11-01,2020-01-01
GOGO,Small Cap Extended,2020-10-01,2021-05-01
GOGO,Small Cap Extended,2021-10-01,2022-01-01
GOGO,Small Cap Extended,2022-05-01,2022-08-01
GOGO,Small Cap Extended,2025-08-01,2025-09-01
GOL,Small Cap Extended,2019-05-01,2020-04-01
GOL,Small Cap Extended,2020-07-01,2020-10-01
GOOS,Small Cap Extended,2018-09-01,2022-09-01
GOOS,Small Cap Extended,2022-10-01,2023-09-01
GOOS,Small Cap Extended,2023-12-01,2024-04-01
GOSS,Small Cap Extended,2019-11-01,2020-02-01
GOSS,Small Cap Extended,2022-10-01,2022-11-01
GOTU,Small Cap Extended,2021-06-01,2021-08-01
GOTU,Small Cap Extended,2024-03-01,2024-07-01
GOV,Small Cap Extended,2018-09-01,2019-02-01
GOVX,Small Cap Extended,2022-08-01,2022-11-01
GOVX,Small Cap Extended,2024-09-01,2024-12-01
GPCR,Small Cap Extended,2023-10-01,2025-04-01
GPCR,Small Cap Extended,2025-12-01,2026-02-01
GPK,Mid Cap Extended,2018-09-01,2026-02-01
GPRE,Small Cap Extended,2018-09-01,2018-10-01
GPRE,Small Cap Extended,2018-11-01,2018-12-01
GPRE,Small Cap Extended,2019-01-01,2019-02-01
GPRE,Small Cap Extended,2021-05-01,2024-08-01
GPRO,Small Cap Extended,2018-09-01,2019-01-01
GPRO,Small Cap Extended,2019-03-01,2019-09-01
GPRO,Small Cap Extended,2019-10-01,2019-11-01
GPRO,Small Cap Extended,2020-11-01,2021-10-01
GPRO,Small Cap Extended,2021-12-01,2022-06-01
GPUS,Small Cap Extended,2025-06-01,2025-07-01
GRA,Small Cap Extended,2018-09-01,2021-03-01
GRA,Small Cap Extended,2021-05-01,2021-11-01
GRAB,Mid Cap Extended,2022-01-01,2022-04-01
GRAB,Mid Cap Extended,2025-07-01,2025-08-01
GRAB,Mid Cap Extended,2025-10-01,2026-01-01
GRAL,Small Cap Extended,2024-09-01,2024-10-01
GRAL,Small Cap Extended,2025-03-01,2026-02-01
GREE,Mid Cap Extended,2021-12-01,2022-02-01
GRFS,Small Cap Extended,2018-09-01,2021-01-01
GRFS,Small Cap Extended,2024-02-01,2024-05-01
GRND,Small Cap Extended,2025-04-01,2026-02-01
GROM,Small Cap Extended,2021-11-01,2022-01-01
GRPN,Small Cap Extended,2018-09-01,2022-01-01
GRPN,Small Cap Extended,2022-02-01,2022-06-01
GRPN,Small Cap Extended,2023-11-01,2024-01-01
GRPN,Small Cap Extended,2024-06-01,2024-07-01
GRPN,Small Cap Extended,2024-08-01,2024-09-01
GRPN,Small Cap Extended,2025-05-01,2025-12-01
GRRR,Small Cap Extended,2023-08-01,2023-11-01
GRRR,Small Cap Extended,2025-02-01,2025-12-01
GRTS,Mid Cap Extended,2021-02-01,2021-05-01
GRUB,Small Cap Extended,2021-09-01,2022-04-01
GRWG,Mid Cap Extended,2020-09-01,2022-03-01
GSAH,Small Cap Extended,2020-02-01,2020-03-01
GSAH,Small Cap Extended,2021-03-01,2021-06-01
GSAT,Small Cap Extended,2021-03-01,2021-06-01
GSAT,Small Cap Extended,2021-07-01,2022-01-01
GSAT,Small Cap Extended,2022-11-01,2023-01-01
GSAT,Small Cap Extended,2024-12-01,2025-05-01
GSAT,Small Cap Extended,2025-10-01,2026-02-01
GSK,Mid Cap Extended,2018-09-01,2026-02-01
GSKY,Small Cap Extended,2018-09-01,2019-10-01
GSKY,Small Cap Extended,2021-11-01,2022-01-01
GSKY,Small Cap Extended,2022-03-01,2022-04-01
GSL,Small Cap Extended,2022-05-01,2022-07-01
GSM,Small Cap Extended,2021-11-01,2022-01-01
GSX,Mid Cap Extended,2019-09-01,2021-06-01
GSX,Mid Cap Extended,2025-10-01,2026-01-01
GTES,Small Cap Extended,2023-06-01,2026-02-01
GTHX,Small Cap Extended,2018-09-01,2019-03-01
GTHX,Small Cap Extended,2019-08-01,2019-12-01
GTHX,Small Cap Extended,2021-01-01,2021-06-01
GTLB,Mid Cap Extended,2022-01-01,2026-02-01
GTLS,Mid Cap Extended,2018-09-01,2026-02-01
GTM,Small Cap Extended,2025-06-01,2026-02-01
GTN,Small Cap Extended,2018-09-01,2018-10-01
GTN,Small Cap Extended,2019-01-01,2019-12-01
GTN,Small Cap Extended,2020-04-01,2020-06-01
GTT,Small Cap Extended,2018-09-01,2019-10-01
GTX,Small Cap Extended,2025-07-01,2026-02-01
GVA,Small Cap Extended,2018-09-01,2020-06-01
GVA,Small Cap Extended,2023-07-01,2023-09-01
GVA,Small Cap Extended,2024-02-01,2024-03-01
GVA,Small Cap Extended,2024-04-01,2026-02-01
GWAV,Small Cap Extended,2024-07-01,2024-08-01
GWH,Small Cap Extended,2021-11-01,2022-02-01
